2022-08-12,3.8675,3.9881,0.0290,4.6958,0.7643
2022-08-13,3.8675,3.9881,0.0290,4.6958,0.7643
2022-08-14,3.8675,3.9881,0.0290,4.6910,0.7648
2022-08-15,3.8550,3.9580,0.0290,4.6472,0.7571
2022-08-16,3.8675,3.9100,0.0288,4.6801,0.7461
2022-08-17,3.8430,3.9073,0.0285,4.6290,0.7436
2022-08-18,3.8365,3.9082,0.0283,4.5783,0.7439
2022-08-19,3.8575,3.8672,0.0282,4.5629,0.7477
2022-08-20,3.8511,3.8672,0.0281,4.5557,0.7452
2022-08-21,3.8511,3.8672,0.0281,4.5509,0.7476
2022-08-22,3.8680,3.8688,0.0281,4.5512,0.7529
2022-08-23,3.8605,3.8536,0.0282,4.5670,0.7568
2022-08-24,3.8665,3.8329,0.0282,4.5591,0.7570
2022-08-25,3.8565,3.8617,0.0282,4.5595,0.7537
2022-08-26,3.8280,3.8576,0.0278,4.4910,0.7555
2022-08-27,3.8710,3.8576,0.0281,4.5482,0.7646
2022-08-28,3.8710,3.8576,0.0280,4.5271,0.7560
2022-08-29,3.7288,3.8227,0.0269,4.4924,0.7622
2022-08-30,3.8145,3.8444,0.0275,4.4477,0.7449
2022-08-31,3.8320,3.8080,0.0275,4.4442,0.7422
2022-09-01,3.8555,3.8547,0.0275,4.4525,0.7361
2022-09-02,3.8775,3.8577,0.0277,4.4630,0.7503
2022-09-03,3.8775,3.8577,0.0277,4.4630,0.7503
2022-09-04,3.8775,3.8577,0.0276,4.4498,0.7501
2022-09-05,3.8775,3.8541,0.0276,4.4837,0.7545
2022-09-06,3.8940,3.8611,0.0272,4.4661,0.7398
2022-09-07,3.8920,3.8433,0.0270,4.4836,0.7417
2022-09-08,3.8920,3.8963,0.0271,4.4836,0.7448
2022-09-09,3.8805,3.9129,0.0272,4.5018,0.7544
2022-09-10,3.8541,3.9129,0.0270,4.4712,0.7544
2022-09-11,3.8541,3.9129,0.0270,4.4793,0.7544
2022-09-12,3.8525,3.9367,0.0270,4.5040,0.7570
2022-09-13,3.8525,3.9244,0.0267,4.4323,0.7424
2022-09-14,3.8438,3.8574,0.0269,4.4380,0.7448
2022-09-15,3.8895,3.8381,0.0271,4.4554,0.7416
2022-09-16,3.8765,3.8806,0.0271,4.4248,0.7385
2022-09-17,3.8374,3.8433,0.0267,4.4270,0.7302
2022-09-18,3.8374,3.8433,0.0269,4.3870,0.7381
2022-09-19,3.8615,3.8741,0.0270,4.4183,0.7489
2022-09-20,3.8805,3.8759,0.0270,4.4161,0.7588
2022-09-21,3.7775,3.8721,0.0262,4.2517,0.7562
2022-09-22,3.9115,3.8522,0.0275,4.4043,0.7595
2022-09-23,3.9125,3.7899,0.0273,4.2484,0.7425
2022-09-24,3.9113,3.7899,0.0273,4.2471,0.7434
2022-09-25,3.9113,3.7899,0.0273,4.2227,0.7435
2022-09-26,3.9125,3.7704,0.0271,4.2151,0.7303
2022-09-27,3.9485,3.7899,0.0273,4.2337,0.7342
2022-09-28,3.9620,3.7813,0.0274,4.2926,0.7339
2022-09-29,3.9730,3.8339,0.0275,4.4389,0.7366
2022-09-30,3.9815,3.8813,0.0275,4.4394,0.7363
2022-10-01,3.9815,3.8813,0.0275,4.4394,0.7363
2022-10-02,3.9815,3.8813,0.0275,4.4351,0.7358
2022-10-03,3.9815,3.8967,0.0276,4.5130,0.7668
2022-10-04,3.9623,3.9174,0.0275,4.5373,0.7632
2022-10-05,3.9694,3.9251,0.0275,4.5052,0.7642
2022-10-06,3.9675,3.9261,0.0274,4.4283,0.7615
2022-10-07,3.9675,3.8959,0.0273,4.4017,0.7606
2022-10-08,3.9995,3.8959,0.0275,4.4340,0.7690
2022-10-09,3.9995,3.8959,0.0275,4.4283,0.7614
2022-10-10,3.9550,3.8374,0.0271,4.3800,0.7644
2022-10-11,3.9700,3.8539,0.0272,4.3542,0.7504
2022-10-12,3.9805,3.8594,0.0271,4.4196,0.7523
2022-10-13,3.9585,3.8723,0.0269,4.4754,0.7528
2022-10-14,3.9585,3.8555,0.0266,4.4222,0.7496
2022-10-15,3.9585,3.8555,0.0266,4.4222,0.7496
2022-10-16,3.9585,3.8555,0.0266,4.4502,0.7492
2022-10-17,3.9775,3.8919,0.0267,4.5146,0.7536
2022-10-18,3.9775,3.9083,0.0267,4.5119,0.7587
2022-10-19,3.9805,3.8897,0.0266,4.4635,0.7562
2022-10-20,3.9543,3.9088,0.0263,5.4692,0.7640
2022-10-21,3.9800,3.8868,0.0270,4.4992,0.7729
2022-10-22,3.9417,3.8868,0.0267,4.4559,0.7636
2022-10-23,3.9417,3.8868,0.0267,4.4702,0.7722
2022-10-24,3.9970,3.9174,0.0268,4.5198,0.7537
2022-10-25,3.9875,3.9443,0.0269,4.5706,0.7503
2022-10-26,3.9775,3.9987,0.0272,4.6291,0.7389
2022-10-27,3.9900,3.9941,0.0273,4.6148,0.7446
2022-10-28,3.9900,3.9560,0.0271,4.6338,0.7524
2022-10-29,3.9900,3.9560,0.0271,4.6338,0.7506
2022-10-30,3.9900,3.9560,0.0270,4.6265,0.7506
2022-10-31,3.9695,3.9594,0.0267,4.5530,0.7667
2022-11-01,3.9870,3.9458,0.0270,4.5811,0.7751
2022-11-02,3.9530,3.9453,0.0267,4.5005,0.7680
2022-11-03,3.9725,3.8479,0.0268,4.4374,0.7764
2022-11-04,3.9445,3.8918,0.0269,4.4888,0.7803
2022-11-05,3.8982,3.8918,0.0266,4.4352,0.7765
2022-11-06,3.9261,3.8918,0.0267,4.4488,0.7765
2022-11-07,3.9445,3.9380,0.0269,4.5426,0.7666
2022-11-08,3.9025,3.9531,0.0269,4.5076,0.7586
2022-11-09,3.8963,3.9235,0.0267,4.4288,0.7516
2022-11-10,3.8963,3.8767,0.0275,4.5595,0.7214
2022-11-11,3.8523,3.9686,0.0278,4.5503,0.7243
2022-11-12,3.8261,3.9686,0.0276,4.5291,0.7197
2022-11-13,3.8261,3.9686,0.0274,4.5144,0.7197
2022-11-14,3.8500,3.9668,0.0275,4.5240,0.7220
2022-11-15,3.8238,4.0085,0.0275,4.5445,0.7172
2022-11-16,3.8325,3.9850,0.0275,4.5667,0.7095
2022-11-17,3.8088,3.9667,0.0271,4.5172,0.7026
2022-11-18,3.8088,3.9510,0.0271,4.5305,0.7105
2022-11-19,3.8088,3.9510,0.0271,4.5403,0.7105
2022-11-20,3.8088,3.9510,0.0272,4.5386,0.7105
2022-11-21,3.8325,3.9225,0.0270,4.5342,0.7218
2022-11-22,3.8228,3.9225,0.0270,4.5331,0.7211
